track_id,danceability,popularity,energy,acousticness,valence,instrumentalness,tempo,loudness
3hNUYt4dMM9RhcWmty8oKF,0.641,,0.722,0.117,0.698,0.0,137.732,-10.553
1U9KXf8iMIHzNnG0Zb0Mzr,0.752,,0.567,0.016,0.846,0.0,122.469,-8.635
35qzUISYKada65IDfoeOLT,0.43,,0.386,0.173,0.654,0.00449,176.535,-11.033
3NRXwFqPsmFe2dpIrT8CzK,0.534,,0.628,0.00903,0.725,0.0,121.373,-9.308
4vLYewWIvqHfKtJDk8c8tq,0.532,,0.151,0.706,0.211,0.00136,136.759,-17.266
2x91iJc0UkFcjRMEZ2CoWB,0.639,,0.186,0.704,0.498,0.00104,128.375,-15.831
0aWMVrwxPNYkKmFthzmpRi,0.421,,0.0162,0.808,0.154,0.0024,110.479,-25.358
5o3DSHw1ORhM3lWxqGRvEf,0.499,,0.149,0.771,0.363,0.00469,139.815,-18.305
6dRx7OUXfvosnXG3g9lWGi,0.348,,0.0219,0.899,0.225,0.112,178.698,-21.065
4QrQ1zC1UJW2i3GKbDeNTT,0.451,,0.0275,0.916,0.242,0.0463,130.777,-19.576
0OYCtl0lZeteFq2sIZbCHf,0.541,,0.0337,0.676,0.397,0.0,128.019,-33.163
3NOweI7UeWPF9PzgEsiG78,0.607,,0.0847,0.652,0.667,0.0158,63.956,-24.115
3FdeddUjZryl1JW2DbzR0x,0.507,,0.0624,0.724,0.645,0.304,128.513,-25.232
7aYP6U6rAhIzNx1DxDnBxv,0.34,,0.0394,0.793,0.268,1.75e-06,82.242,-39.198
7BcUaElEzhmBeeIRTN4xdW,0.0,,0.00767,0.835,0.0,0.0077,0.0,-43.886
4S0JzmCCQjaRjbPfIF6JV1,0.371,,0.0123,0.718,0.0366,0.000311,100.609,-35.068
745roqGwMrDnjNO1S3Q5ex,0.447,,0.0294,0.091,0.528,0.0,128.469,-38.763
1p9HpuOBxEWQkD7UVJpj0b,0.467,,0.0048,0.0995,0.084,4.08e-05,54.314,-32.798
7FA0qrw667jTZR3wNcITQE,0.437,,0.164,0.541,0.365,0.0206,138.277,-34.071
0tUq1zaYNoV6ZiYRU2bjqf,0.445,,0.304,0.742,0.362,0.00068,76.74,-12.261
6YCAJqpG0uSZSwidZODdjW,0.624,,0.131,0.844,0.396,0.000358,110.614,-14.532
4zxd4tiXPlWMqoJltbVTbE,0.47,,0.144,0.912,0.243,0.000118,84.787,-12.824
66vrjgMvWOLyeKBuMGA0Cz,0.655,,0.441,0.698,0.668,4.51e-05,106.396,-10.355
4lcVPIWSWPB7F1emLGz1Tm,0.642,,0.179,0.862,0.534,0.00748,110.612,-13.597
11607FzqoipskTsXrwEHnJ,0.506,,0.442,0.0869,0.532,0.00239,105.826,-13.268
3fElupNRLRJ0tbUDahPrAb,0.679,,0.645,0.032,0.826,0.868,125.844,-9.765
3PG7BAJG9WkmNOJOlc4uAo,0.55,,0.145,0.913,0.138,0.0,103.918,-15.753
29engDqjmMr3VLqMm0c0WE,0.225,,0.618,0.00137,0.567,0.616,144.724,-9.922
2J8Mbdpem8CiSZKRoZOIeG,0.458,,0.714,0.69,0.49,0.0502,143.818,-11.065
1mL6q0gbifm2dBTvMBx4px,0.329,,0.499,0.0455,0.132,0.000465,93.508,-13.7
5by3w3NXvwDpV9FBSOR35u,0.201,,0.777,0.304,0.235,0.78,145.733,-10.167
7qOVMMY0couqt76ObwY947,0.486,,0.587,0.0448,0.856,0.662,124.422,-8.336
4PINSJIlBWsnVeveicq1S8,0.609,,0.295,0.176,0.279,1.86e-06,108.976,-14.933
2g4LWy7YxrbWYA2RJP8nFk,0.36,,0.475,0.646,0.36,0.000273,121.355,-9.891
1NbgM9deOElsjyWeAmP1qg,0.311,,0.84,0.000674,0.545,0.65,79.038,-11.068
2EqlS6tkEnglzr7tkKAAYD,0.533,,0.376,0.0302,0.187,0.248,165.007,-11.913
0pNeVovbiZHkulpGeOx1Gj,0.396,,0.338,0.198,0.377,2.62e-06,133.522,-10.872
2S8xyNRJX1XQdo3qnTuovI,0.764,,0.426,0.629,0.726,0.000119,131.12,-11.045
2mxByJWOajjiVsLWjNXvDJ,0.422,,0.656,0.0126,0.549,0.0279,173.93,-8.412
0suLngfo7rJoetk7Ub6N8l,0.626,,0.512,0.155,0.73,4.65e-05,92.225,-9.15
3Z25k4ZF6QENy2d9YatsM5,0.37,,0.515,0.0233,0.42,0.205,115.732,-9.487
6dGnYIeXmHdcikdzNNDMm2,0.557,,0.54,0.0339,0.394,0.00248,129.171,-10.484
1rxoyGj1QuPoVi8fOft1Kt,0.328,,0.249,0.754,0.162,5.77e-06,81.257,-11.777
1jOLTO379yIu9aMnCkpMQl,0.335,,0.416,0.345,0.223,0.136,174.464,-11.051
4nwKdZID1ht0lDBJ5h2p87,0.483,,0.177,0.284,0.192,0.499,74.994,-17.629
4JOyMhad5dD81uGYLGgKrS,0.676,,0.596,0.0699,0.97,1.96e-05,100.687,-9.107
1FTCA6wQwulQFokDddKE68,0.474,,0.939,0.00472,0.499,0.674,166.829,-8.884
2jtUGFsqanQ82zqDlhiKIp,0.53,,0.72,0.00376,0.69,3.38e-05,80.652,-8.793
01SfTM5nfCou5gQL70r6gs,0.419,,0.152,0.326,0.239,0.0034,80.608,-12.126
5eZrW59C3UgBhkqNlowEID,0.543,,0.458,0.226,0.704,0.00663,84.319,-8.976
5aHHf6jrqDRb1fcBmue2kn,0.647,,0.487,0.00101,0.222,0.285,123.444,-10.119
6UCFZ9ZOFRxK8oak7MdPZu,0.703,,0.215,0.728,0.522,1.23e-06,100.874,-23.03
6Vcwr9tb3ZLO63F8DL8cqu,0.421,,0.661,0.414,0.554,1.16e-06,100.965,-13.126
3wAX3qn53iQUFE84hpfeen,0.409,,0.264,0.665,0.355,0.00016,137.16,-16.273
