track_id,danceability,popularity,energy,acousticness,valence,instrumentalness,tempo,loudness
7LSGjWtza5Y8itm6Cpbj1s,0.358,,0.0378,0.914,0.243,0.000242,82.755,-17.541
3OeX4IyrnpwkElW5iS8leo,0.706,,0.656,0.829,0.947,0.0,74.809,-6.853
0uwIU1JDQtZl3tLVKVWU9y,0.395,,0.115,0.953,0.242,1.77e-06,101.254,-10.11
4MO4IrAvsZu1aSlAVnYxWb,0.664,,0.664,0.322,0.883,3.64e-06,166.85,-6.802
5caqO1K2U3nJask9OEjO47,0.405,,0.464,0.838,0.89,0.0,86.889,-7.442
28IpgzF6DTq4SwoojEKsfD,0.699,,0.127,0.721,0.383,0.0698,123.204,-18.988
7pW9Wj1U4t19HKlvxM6Pzw,0.637,,0.466,0.65,0.793,0.0101,126.41,-10.172
1P2J3XkZeKXmigjPFZGg2D,0.442,,0.791,0.477,0.697,0.000101,107.762,-9.031
4aNsobd4PiU7PbXAk1HK5t,0.437,,0.195,0.922,0.198,0.00061,111.152,-12.268
3Wc4tanbT3laxY3dweuOib,0.607,,0.718,0.595,0.876,0.0,139.183,-8.142
61qLpNWCvxKF3GvzCfrWFl,0.566,,0.824,0.781,0.918,0.0,102.787,-8.53
7f8fIUg4Dgch0I8wjSpkFa,0.455,,0.331,0.895,0.346,7.94e-06,101.421,-11.076
39sdlCugrGBsoC4Flos0HO,0.638,,0.353,0.694,0.428,1.5e-06,98.697,-14.28
5grvrZh5z2jsPjCOy1d8fP,0.634,,0.612,0.479,0.691,0.0,78.817,-12.881
1xZv5HMOdnP1V4pfDFHdA1,0.241,,0.0557,0.778,0.402,0.0,84.82,-15.846
7c0442O49LWK1GflGFyS4u,0.441,,0.839,0.00886,0.841,0.00852,129.378,-10.913
4pNiE4LCVV74vfIBaUHm1b,0.588,,0.568,0.16,0.952,0.0,106.938,-9.766
687YZan9Gol1UVvbpUSO6Y,0.821,,0.721,0.0816,0.885,7.37e-06,105.866,-10.401
4C5GsegFD0j5ujSr1y93Oj,0.496,,0.488,0.295,0.396,6.85e-06,181.042,-14.195
4Gn4b1qJ12rowCNRw5DHM9,0.514,,0.487,0.154,0.306,0.0,78.535,-11.657
0eGpcLG96GWVCG4Ix3qLCp,0.548,,0.615,0.374,0.218,0.000209,104.884,-12.019
1TF3L6npXn08LjwRdQGBww,0.648,,0.614,0.0748,0.53,0.00504,97.778,-10.45
6RANU8AS5ICU5PEHh8BYtH,0.481,,0.826,0.182,0.819,0.00352,118.679,-6.974
35WjWVaGGmA6RU0kgyOxZ6,0.469,,0.478,0.429,0.295,0.00157,101.592,-12.372
6nGaPDMcXeY7YS3O8B8C6s,0.776,,0.921,0.121,0.518,0.000145,109.502,-9.791
49jWPMEvoGPNRYSd4vEXSo,0.682,,0.518,0.14,0.763,1.18e-05,101.166,-11.317
4UBzGxrKBZN0NwJ8vTz8AG,0.359,,0.127,0.936,0.198,0.0,94.058,-18.438
13toFl1UwJPsRxDiD9jgtn,0.467,,0.869,0.0589,0.684,0.0,102.376,-10.342
5owFj7EOftzR9x5zciL0Bm,0.57,,0.844,0.102,0.767,0.000176,121.975,-9.684
5RgWdJs6H52nMyZFQspQWH,0.54,,0.485,0.354,0.21,0.0,87.58,-13.164
620q3OKfZXyy4dstdxSi9K,0.577,,0.61,0.0791,0.932,0.0,207.143,-10.559
3acOX53ZUy4N11zEvNa7N6,0.685,,0.604,0.0733,0.854,2.89e-06,105.879,-9.285
1Ud6moTC0KyXMq1Oxfien0,0.702,,0.668,0.518,0.561,0.0,116.063,-9.237
49ScE2M6RIqfeHnnP4v94B,0.302,,0.275,0.536,0.293,0.00959,182.368,-12.281
3oxqLl1TcDNYgAaAxct3jK,0.604,,0.453,0.0953,0.422,1.61e-05,126.453,-8.273
2t95lca5RT63G2J988AorQ,0.519,,0.63,0.455,0.839,0.367,114.416,-7.518
4FzDrD5KndBVrFaVwZToen,0.41,,0.677,0.237,0.769,6.44e-06,113.606,-8.984
7EXgO1bRnEArE58rtrgMWB,0.583,,0.855,0.1,0.69,0.0177,128.178,-7.213
294YjFlURvve9qm23KZCqP,0.627,,0.597,0.435,0.0938,0.00734,108.286,-9.095
0mynYmSfl8q2KhjSp96G3w,0.349,,0.831,0.0031,0.428,0.00916,104.747,-6.425
5DZPlkknHAi3JxcpMFlJ69,0.443,,0.462,0.203,0.447,1.22e-06,177.096,-9.74
5FTPD9wSP9IjYBeivNE7cU,0.389,,0.777,0.155,0.365,2.62e-06,96.902,-6.534
4aX7pY8AV7oKCcCB5Sfqrs,0.612,,0.835,0.0771,0.508,0.645,102.793,-10.329
4NXNW4eqf9JXLhWFRjwFh9,0.436,,0.365,0.824,0.507,0.0354,175.837,-12.641
66W3GpbqpSD5xR4PGAvu0H,0.646,,0.743,0.373,0.582,0.0,108.861,-10.322
0aI5KoqucjqXjPi7bFENFQ,0.693,,0.642,0.25,0.887,0.000528,121.823,-9.99
70AM9U6VMFtSyjCYc34srx,0.777,,0.827,0.648,0.977,0.00409,118.089,-8.688
5lggRenRs2B0AygsiBYJPM,0.782,,0.717,0.476,0.799,0.000699,101.872,-11.195
6q701mead1QEHZdRiTsGCe,0.699,,0.526,0.0171,0.805,0.000632,128.193,-11.09
7vwpuSzl2ME9NkpZUzw8Wj,0.812,,0.532,0.21,0.722,0.024,114.565,-10.33
4t6NQkpUmvpvLDCkl3XuwA,0.656,,0.65,0.634,0.931,0.0147,146.268,-11.643
3NQxA1W7mPHFZMvMPMao17,0.741,,0.873,0.145,0.711,0.0473,125.426,-10.739
15kqdKUfkwL6Cug9TDHtGC,0.466,,0.677,0.417,0.742,6.14e-06,101.294,-10.878
74iQ3gahRTOGc19bYadBE3,0.9,,0.709,0.296,0.897,0.00047,105.822,-12.683
0G21yYKMZoHa30cYVi1iA8,0.453,,0.987,0.0195,0.316,0.283,123.544,-4.485
58YL9Jo1T0wyijCOZWRmyL,0.387,,0.989,0.0207,0.216,1.12e-05,150.763,-6.182
7CBFRsUz1pz1cS12soVhih,0.394,,0.995,0.13,0.199,0.00459,148.196,-4.946
62pJJQjiTaTsFYFjDIYjYU,0.395,,0.988,0.0257,0.365,0.146,140.849,-4.877
65G4Ib3w7tgLjUkO5GseN0,0.491,,0.974,0.0307,0.527,2.62e-06,106.281,-6.695
6eN1f9KNmiWEhpE2RhQqB5,0.268,,0.98,0.0192,0.395,0.00709,100.315,-5.958
1NQPc9znr56Ci6f02HoLpg,0.459,,0.97,0.158,0.282,0.00483,103.505,-6.16
4WPyOlL7E6ckUcCUzIKNJe,0.237,,0.992,0.0425,0.256,0.00668,170.627,-5.215
7snQQk1zcKl8gZ92AnueZW,0.446,,0.952,0.0901,0.624,0.0857,125.303,-5.321
4WWUSzyxCUengfmWvKCdhR,0.402,,0.994,0.0137,0.268,0.0163,122.223,-4.436
4x1iqAZIrfetO4o45KHhcC,0.374,,0.988,0.0321,0.321,0.141,152.31,-4.706
0xaNdYwK8ZF3cHSjraQGC0,0.446,,0.978,0.0303,0.4,0.161,111.797,-5.275
01E97908af7cRmFC9XXekH,0.585,,0.777,1.63e-05,0.687,0.516,128.833,-10.368
4bK2vKMdkS0rNhbzRqAZe0,0.505,,0.759,0.00112,0.65,0.000365,128.63,-6.871
3G69vJMWsX6ZohTykad2AU,0.392,,0.534,0.245,0.325,0.00104,181.305,-8.793
4iiX7axMHcc76BGM0QJEY5,0.502,,0.68,5.79e-05,0.573,0.33,102.252,-10.438
4SzIZFruLhiAzhuMtAhIRt,0.432,,0.679,0.0302,0.414,0.000435,132.678,-10.594
3TPFVnDjojd7fsvLAizX0H,0.598,,0.56,0.00428,0.38,0.0067,92.086,-10.89
4nBln1vXTHnJzXvNgvXyIA,0.507,,0.934,3.52e-05,0.417,0.0253,108.345,-8.888
50JK22El2PTIzZBU2liLDI,0.674,,0.659,0.00156,0.697,0.00765,99.768,-8.049
5JZZtxJNwImgPCvLXfu0PU,0.493,,0.331,0.00592,0.16,0.167,89.977,-15.706
5WCtoomAl0y1mgVh1Yuj0a,0.481,,0.705,0.000305,0.249,0.339,107.647,-11.101
7AGGClp7SmBnepuiua7DPG,0.423,,0.693,4.39e-05,0.134,0.1,100.564,-9.948
3MqgRB20fpPXIovSSuK7na,0.263,,0.383,0.363,0.166,0.208,145.979,-13.418
4qVuq0BGx7oAam76aHtUyb,0.433,,0.842,0.0473,0.812,0.298,107.752,-7.222
6Zbt6Fo9yGcdVTZ9jO4pli,0.471,,0.711,0.00136,0.371,1.98e-05,134.018,-7.348
3MITIlk0E1QtqjjDCJYSQz,0.762,,0.681,0.00475,0.684,0.638,128.969,-10.318
3Cv7PGOp1sOoEHvzo7s9d9,0.494,,0.805,0.00215,0.723,8.72e-05,128.998,-6.753
2n4TtbosMZGBqsLDZo0jcu,0.512,,0.41,0.65,0.233,0.028,100.076,-9.32
7lloRQpqtJi2sVS1J7eZ40,0.53,,0.771,0.00819,0.815,3.64e-05,132.693,-8.283
3uYsvFySXQfGfBq545GHk1,0.454,,0.768,0.000986,0.597,0.000108,149.404,-7.899
55sJ8wMO1g7khH8d6m0pAC,0.44,,0.856,0.000391,0.369,0.00274,130.02,-7.543
61UuPxxYUvacEH6SHIK3sU,0.633,,0.934,0.219,0.963,0.00021,128.606,-3.594
1ZS5HBMAmZk3gjFcedts66,0.33,,0.895,0.221,0.54,0.737,144.945,-3.435
52dm9op3rbfAkc1LGXgipW,0.432,,0.389,0.687,0.158,0.0107,139.506,-6.517
1hIQPCM3oWXrpnXmgTDaKG,0.545,,0.757,0.408,0.714,0.045,152.217,-5.228
4uhJps8XVlPZbdI5ZArAUO,0.439,,0.422,0.724,0.564,0.203,70.283,-8.384
01JYvQ6udfhUw9Jed9EzoK,0.655,,0.972,0.257,0.973,0.297,135.922,-3.502
6WvgizUMVUdPksmm7BMfnm,0.442,,0.382,0.467,0.199,0.0216,119.947,-5.295
1XaL1OWGibGlPqLUW9MnCX,0.395,,0.579,0.0943,0.218,0.0925,90.443,-7.565
3oJtUnnt5uYPtzulIbLw3D,0.54,,0.862,0.33,0.931,1.7e-05,130.34,-4.599
3w7hnMNX4zVZeBJ6LisTjT,0.417,,0.5,0.575,0.241,0.0883,130.531,-6.449
0pLt4z90EzbN7lY9lky1Z9,0.593,,0.468,0.35,0.597,3.52e-05,75.798,-11.165
6KHNMPZTSif1zFbFKErpNU,0.606,,0.282,0.501,0.563,8.3e-06,67.409,-12.207
5aN9SeqAtly2NriV7tMjrI,0.575,,0.188,0.841,0.334,4.37e-05,77.464,-18.758
53DfWyh0C0rJUGpsmtdRc1,0.641,,0.397,0.294,0.57,0.000717,81.962,-12.285
3lh3iiiJeiBXHSZw6u0kh6,0.608,,0.524,0.367,0.797,0.00254,86.204,-10.266
340k3JIT2OD06pNNpH38KW,0.656,,0.594,0.253,0.778,0.000905,98.356,-10.991
4eJqIAwc78N603UffIOc5A,0.677,,0.388,0.0763,0.828,0.00014,114.239,-12.496
2D5bUcNHDDMvXcd0jKWhtk,0.629,,0.334,0.566,0.514,4.91e-05,134.132,-13.02
1NdpYN5GCJSnj3S3mrxOcS,0.418,,0.534,0.0713,0.727,0.000689,160.026,-9.841
1V3Eip6APhGPat25IFCqzB,0.543,,0.555,0.119,0.813,1.18e-05,160.71,-11.747
2kRFrWaLWiKq48YYVdGcm8,0.296,,0.463,0.705,0.0629,0.0482,123.943,-11.412
3QDahKSqLwYJYQRbILdzS6,0.63,,0.428,0.262,0.159,0.852,112.923,-15.52
4Wgj6jzoI2gYlumXdYAB8U,0.488,,0.754,0.00237,0.388,0.851,91.517,-8.552
2rtGaCAeYtmcIvuZsvgTf6,0.167,,0.302,0.316,0.19,0.797,102.026,-11.644
4LrfsgQ5AGouvH3PlxW2PC,0.165,,0.146,0.827,0.0577,0.887,134.508,-21.357
1FoUsSi9BCTlNt2Vd7V8XA,0.402,,0.757,0.0496,0.573,0.846,157.96,-9.931
0xivCtzVVrdeq32s8EnOO6,0.366,,0.635,0.675,0.509,0.819,88.949,-10.544
1W5XugQJGhnSATMI5n002M,0.615,,0.931,0.0352,0.525,2.23e-05,137.544,-7.8
4h37RgtBg9iynN3BIL5lFU,0.646,,0.462,0.719,0.392,0.291,142.133,-12.124
4SrRrB27n7fiRkQcPoKfpk,0.112,,0.13,0.921,0.0427,0.706,90.835,-16.128
4aeCuOowYXJXrMZsVHZbfF,0.369,,0.225,0.992,0.0769,0.813,64.655,-16.341
46eu3SBuFCXWsPT39Yg3tJ,0.878,,0.821,0.126,0.947,0.0461,118.881,-9.875
7oOOI85fVQvVnK5ynNMdW7,0.808,,0.535,0.179,0.848,9.91e-05,114.031,-12.521
6BdiFsPMPkSEEO4fFXFVWX,0.907,,0.875,0.0461,0.865,0.00349,129.797,-11.001
78XG7U0UueeC86XpzF9O7f,0.809,,0.892,0.0629,0.89,0.344,124.435,-11.443
3zYpRGnnoegSpt3SguSo3W,0.827,,0.595,0.182,0.921,0.0,118.741,-13.909
1nCV2d1RAch7t2kRmwet5N,0.883,,0.4,0.4,0.905,1.33e-05,102.767,-14.882
6NGsHLZYGVAkXTFr75WWnn,0.293,,0.0348,0.962,0.101,0.000212,130.959,-23.92
1HibhNhwk2tljwC4BGGLXV,0.684,,0.394,0.704,0.429,5.76e-06,100.068,-19.075
0CeE7kE8zAnfKIVpdmOaJl,0.794,,0.551,0.206,0.91,1.01e-05,105.547,-14.607
6aCs8gCrp4yrwvw7ylhau2,0.847,,0.709,0.213,0.961,0.000252,116.458,-11.343
16GUMo6u3D2qo9a19AkYct,0.664,,0.88,0.465,0.895,1.63e-05,133.898,-5.009
54xbcKFYv2PC6ujERHppRj,0.664,,0.878,0.165,0.222,7.64e-06,91.881,-6.987
49MHCPzvMLXhRjDantBMVH,0.589,,0.453,0.703,0.513,2.54e-05,139.148,-8.912
3utq2FgD1pkmIoaWfjXWAU,0.415,,0.931,0.407,0.339,0.000501,97.953,-4.988
4U45aEWtQhrm8A5mxPaFZ7,0.532,,0.495,0.659,0.308,0.0,124.936,-6.662
1xOXXYh6lTW8laxlW7JP2J,0.579,,0.872,0.159,0.761,0.0,76.214,-6.126
5RgFlk1fcClZd0Y4SGYhqH,0.292,,0.324,0.797,0.384,0.000473,176.631,-11.996
6rEJ6ncZKq9EM3TwyMhTDo,0.612,,0.926,0.0893,0.867,0.0,106.398,-5.623
1s65HRPwZtSG5dBIBZ0dix,0.42,,0.361,0.413,0.0843,0.00304,112.26,-10.75
6uC9fa50cFyDOc1BTOLXiM,0.422,,0.751,0.0348,0.321,0.000161,79.566,-6.949
7kYQF3TJwQG9xJhSZJIj6v,0.463,,0.889,0.0833,0.411,0.000331,101.632,-7.526
3qrmvMrpP4JADQUk8AZZaL,0.436,,0.545,0.484,0.235,1.99e-05,119.587,-9.237
